PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_deck,Cabin_num,Cabin_side,Sex,TotalServices,MinServices,MeanServices,MaxServices
5887_01,2,0,2,50.0,0,781.0,2.0,0.0,61.0,0.0,1,5,374,1,0,844.0,0.0,211.0,781.0
5887_02,2,0,1,51.0,0,201.0,574.0,40.0,0.0,11.0,0,6,1217,1,0,815.0,0.0,203.75,574.0
5888_01,3,0,3,27.0,0,1331.0,0.0,0.0,0.0,0.0,0,6,1218,1,1,1331.0,0.0,332.75,1331.0
5888_02,3,0,1,35.0,0,750.0,0.0,0.0,0.0,1065.0,0,6,1218,1,1,750.0,0.0,187.5,750.0
5889_01,2,0,1,48.0,0,0.0,0.0,790.0,2368.0,1292.0,0,7,954,1,0,3158.0,0.0,789.5,2368.0
5890_01,2,1,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,7,955,2,0,0.0,0.0,0.0,0.0
5891_01,2,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,1,7,955,1,1,0.0,0.0,0.0,0.0
5894_01,2,1,2,18.0,0,0.0,0.0,0.0,0.0,0.0,1,7,957,2,1,0.0,0.0,0.0,0.0
5897_01,1,0,3,25.0,0,0.0,0.0,0.0,0.0,0.0,1,3,221,2,-1,0.0,0.0,0.0,0.0
5898_01,2,1,3,41.0,0,0.0,0.0,0.0,0.0,0.0,1,7,958,2,0,0.0,0.0,0.0,0.0
5900_01,3,1,1,62.0,0,0.0,458.08,0.0,0.0,0.0,1,6,1220,1,1,458.08,0.0,114.52,458.08
5900_02,3,1,1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1220,1,1,0.0,0.0,0.0,0.0
5900_03,3,1,1,6.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1220,1,1,0.0,0.0,0.0,0.0
5901_01,2,0,3,15.0,0,0.0,40.0,0.0,0.0,839.0,0,6,1221,1,1,40.0,0.0,10.0,40.0
5902_01,3,0,2,34.0,0,162.0,0.0,690.0,28.0,0.0,0,4,177,2,0,880.0,0.0,220.0,690.0
5903_01,2,0,1,34.0,0,223.0,0.0,13.0,514.0,41.0,0,5,376,1,0,750.0,0.0,187.5,514.0
5905_01,2,0,1,23.0,0,16.0,687.0,1.0,1.0,0.0,1,7,959,2,0,705.0,1.0,176.25,687.0
5906_01,2,0,1,51.0,0,0.0,0.0,207.0,347.0,262.0,0,7,957,1,1,554.0,0.0,138.5,347.0
5907_01,2,1,2,63.0,0,0.0,0.0,0.0,0.0,0.0,1,7,960,2,0,0.0,0.0,0.0,0.0
5908_01,2,0,1,42.0,0,84.0,392.0,300.0,0.0,0.0,1,6,1126,2,0,776.0,0.0,194.0,392.0
5909_01,2,0,3,19.0,0,0.0,716.0,0.0,0.0,0.0,1,6,1127,2,0,716.0,0.0,179.0,716.0
5909_02,2,1,1,5.0,0,0.0,0.0,0.0,0.0,0.0,1,7,961,2,0,0.0,0.0,0.0,0.0
5909_03,2,1,3,2.0,0,0.0,0.0,0.0,0.0,0.0,1,7,961,2,1,0.0,0.0,0.0,0.0
5912_01,2,1,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,7,963,2,0,0.0,0.0,0.0,0.0
5913_01,1,0,1,36.0,0,0.0,6.0,0.0,1.0,1407.0,0,4,185,1,1,7.0,0.0,1.75,6.0
5915_01,2,0,1,32.0,0,0.0,0.0,39.0,0.0,749.0,0,5,382,2,1,39.0,0.0,9.75,39.0
5916_01,2,0,1,19.0,0,2.0,3.0,450.0,204.0,0.0,1,5,383,2,1,659.0,2.0,164.75,450.0
5919_01,1,0,3,26.0,0,0.0,2427.0,15.0,5.0,0.0,1,1,55,1,1,2447.0,0.0,611.75,2427.0
5920_01,2,0,1,33.0,0,48.0,94.0,756.0,308.0,0.0,0,6,1223,1,0,1206.0,48.0,301.5,756.0
5921_01,2,1,1,38.0,0,0.0,0.0,0.0,0.0,0.0,1,7,959,1,0,0.0,0.0,0.0,0.0
5921_02,2,0,1,22.0,0,0.0,0.0,859.0,62.0,0.0,0,6,1224,1,1,921.0,0.0,230.25,859.0
5922_01,2,0,1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,7,960,1,0,0.0,0.0,0.0,0.0
5923_01,3,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1129,2,1,0.0,0.0,0.0,0.0
5924_01,2,0,1,51.0,0,152.0,55.0,25.0,74.0,289.0,0,6,1225,1,0,306.0,25.0,76.5,152.0
5925_01,1,0,1,29.0,0,0.0,1644.0,0.0,0.0,3780.0,0,2,226,2,1,1644.0,0.0,411.0,1644.0
5925_02,1,0,1,16.0,0,0.0,2002.0,0.0,96.0,69.0,1,2,226,2,1,2098.0,0.0,524.5,2002.0
5925_03,1,0,1,32.0,0,0.0,0.0,0.0,241.0,4757.0,0,2,226,2,1,241.0,0.0,60.25,241.0
5927_01,1,0,3,24.0,0,0.0,2421.0,0.0,725.0,2300.0,0,2,201,1,1,3146.0,0.0,786.5,2421.0
5927_02,1,0,1,23.0,0,0.0,109.0,0.0,4810.0,25.0,0,2,201,1,1,4919.0,0.0,1229.75,4810.0
5927_03,1,1,3,46.0,0,0.0,0.0,0.0,0.0,0.0,1,2,201,1,1,0.0,0.0,0.0,0.0
5927_04,1,0,3,49.0,0,0.0,1264.0,0.0,5474.0,104.0,0,2,201,1,1,6738.0,0.0,1684.5,5474.0
5927_05,1,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,2,201,1,1,0.0,0.0,0.0,0.0
5927_06,1,0,3,35.0,0,4.0,3857.0,324.0,899.0,375.0,0,2,201,1,1,5084.0,4.0,1271.0,3857.0
5927_07,1,0,3,43.0,0,0.0,1706.0,0.0,274.0,2056.0,0,2,201,1,1,1980.0,0.0,495.0,1706.0
5928_01,2,0,1,20.0,0,149.0,25.0,559.0,21.0,33.0,1,5,377,1,0,754.0,21.0,188.5,559.0
5930_01,1,1,3,24.0,0,0.0,0.0,0.0,0.0,0.0,1,2,227,2,0,0.0,0.0,0.0,0.0
5930_02,1,0,1,28.0,0,0.0,1014.0,0.0,2463.0,517.0,0,2,227,2,1,3477.0,0.0,869.25,2463.0
5930_03,1,1,3,19.0,0,0.0,0.0,0.0,0.0,0.0,1,2,227,2,0,0.0,0.0,0.0,0.0
5931_01,1,0,3,39.0,0,0.0,0.0,0.0,1854.0,171.0,0,1,56,1,1,1854.0,0.0,463.5,1854.0
5933_01,3,0,1,34.0,0,1547.0,485.0,97.0,59.0,0.0,0,6,1131,2,1,2188.0,59.0,547.0,1547.0
5934_01,2,0,1,29.0,0,89.0,1725.0,174.73,0.0,3.0,1,7,962,1,1,1988.73,0.0,497.1825,1725.0
5938_01,2,0,3,14.0,0,0.0,0.0,52.0,0.0,304.86,1,5,384,2,0,52.0,0.0,13.0,52.0
5938_02,2,1,1,28.82,0,0.0,0.0,0.0,0.0,0.0,1,7,967,2,0,0.0,0.0,0.0,0.0
5939_01,2,0,1,30.0,0,628.0,0.0,544.0,0.0,126.0,0,5,385,2,1,1172.0,0.0,293.0,628.0
5941_01,2,0,1,28.82,0,72.0,914.0,0.0,0.0,7.0,1,5,386,2,-1,986.0,0.0,246.5,914.0
5944_01,2,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,1,7,969,2,1,0.0,0.0,0.0,0.0
5945_01,2,1,1,7.0,0,0.0,0.0,0.0,0.0,0.0,1,7,970,2,0,0.0,0.0,0.0,0.0
5945_02,2,1,3,34.0,0,0.0,0.0,0.0,0.0,0.0,1,7,970,2,1,0.0,0.0,0.0,0.0
5945_03,2,0,2,47.0,0,163.0,2.0,11.0,593.0,0.0,1,7,970,2,0,769.0,2.0,192.25,593.0
5946_01,3,0,1,19.0,0,300.0,5.0,642.0,0.0,0.0,0,5,387,2,1,947.0,0.0,236.75,642.0
5947_01,1,1,1,52.0,0,0.0,0.0,0.0,0.0,0.0,1,5,388,2,0,0.0,0.0,0.0,0.0
5949_01,3,0,1,19.0,0,758.0,425.0,0.0,0.0,0.0,0,4,180,2,0,1183.0,0.0,295.75,758.0
5949_02,3,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1132,2,1,0.0,0.0,0.0,0.0
5950_01,2,0,1,32.0,0,224.69,5.0,0.0,64.0,0.0,0,5,378,1,1,293.69,0.0,73.4225,224.69
5951_01,2,0,3,21.0,0,423.0,0.0,172.0,0.0,304.86,0,6,1133,2,0,595.0,0.0,148.75,423.0
5952_01,3,0,3,22.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1134,2,1,0.0,0.0,0.0,0.0
5953_01,3,0,1,13.0,0,157.0,0.0,1199.0,0.0,14.0,0,5,390,2,1,1356.0,0.0,339.0,1199.0
5954_01,3,0,1,25.0,0,2093.0,0.0,6.0,0.0,0.0,0,5,391,2,1,2099.0,0.0,524.75,2093.0
5955_01,3,0,1,33.0,0,836.0,0.0,155.0,31.0,0.0,0,5,392,2,1,1022.0,0.0,255.5,836.0
5955_02,3,0,1,27.0,0,1379.0,0.0,414.0,0.0,805.0,0,6,1135,2,1,1793.0,0.0,448.25,1379.0
5956_01,2,0,1,21.0,0,12.0,0.0,0.0,1658.0,0.0,0,5,379,1,1,1670.0,0.0,417.5,1658.0
5957_01,1,1,3,17.0,0,0.0,0.0,0.0,0.0,0.0,1,2,203,1,1,0.0,0.0,0.0,0.0
5957_02,1,1,3,15.0,0,0.0,0.0,0.0,0.0,0.0,1,2,203,1,1,0.0,0.0,0.0,0.0
5957_03,1,0,3,58.0,1,2.0,3862.0,0.0,1482.0,73.0,0,2,203,1,1,5346.0,0.0,1336.5,3862.0
5959_01,1,0,1,29.0,0,1.0,2809.0,97.0,61.0,1227.0,0,4,181,2,1,2968.0,1.0,742.0,2809.0
5959_02,1,1,1,34.0,0,0.0,0.0,0.0,0.0,0.0,1,4,181,2,1,0.0,0.0,0.0,0.0
5960_01,1,0,1,28.0,0,0.0,4780.0,1761.0,1.0,247.0,1,3,222,2,1,6542.0,0.0,1635.5,4780.0
5960_02,1,0,1,29.0,0,3215.0,1211.0,4.0,7.0,417.0,1,3,222,2,1,4437.0,4.0,1109.25,3215.0
5960_03,1,1,3,25.0,0,0.0,0.0,0.0,0.0,0.0,1,3,222,2,1,0.0,0.0,0.0,0.0
5963_01,3,0,3,23.0,0,112.0,1184.0,143.0,2.0,585.0,0,6,1228,1,1,1441.0,2.0,360.25,1184.0
5965_01,2,0,1,22.0,0,0.0,40.0,689.0,0.0,79.0,1,7,964,1,1,729.0,0.0,182.25,689.0
5967_01,2,1,3,38.0,0,224.69,0.0,0.0,0.0,0.0,1,7,965,1,1,224.69,0.0,56.1725,224.69
5967_02,2,0,1,38.0,0,0.0,784.0,0.0,0.0,0.0,1,7,965,1,0,784.0,0.0,196.0,784.0
5967_03,2,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7,965,1,0,0.0,0.0,0.0,0.0
5968_01,2,0,1,28.82,0,17.0,0.0,0.0,49.0,867.0,0,6,1229,1,1,66.0,0.0,16.5,49.0
5969_01,2,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,972,2,0,0.0,0.0,0.0,0.0
5969_02,2,0,3,37.0,0,0.0,698.0,0.0,311.14,6.0,0,6,1137,2,1,1009.14,0.0,252.285,698.0
5969_03,2,0,1,2.0,0,0.0,0.0,0.0,0.0,0.0,1,7,972,2,0,0.0,0.0,0.0,0.0
5970_01,1,1,3,40.0,0,0.0,0.0,0.0,0.0,0.0,1,2,229,2,-1,0.0,0.0,0.0,0.0
5971_01,3,0,1,47.0,0,448.0,0.0,891.0,0.0,235.0,0,6,1230,1,1,1339.0,0.0,334.75,891.0
5972_01,2,0,1,34.0,0,0.0,11.0,610.0,591.0,769.0,1,6,1138,2,0,1212.0,0.0,303.0,610.0
5973_01,3,0,1,43.0,0,1086.0,4.0,202.0,401.0,0.0,0,6,1139,2,-1,1693.0,4.0,423.25,1086.0
5974_01,3,1,3,21.0,0,0.0,0.0,0.0,0.0,0.0,1,4,186,1,1,0.0,0.0,0.0,0.0
5975_01,1,1,3,43.0,0,0.0,0.0,0.0,0.0,0.0,1,5,380,1,1,0.0,0.0,0.0,0.0
5976_01,3,0,1,33.0,0,3090.0,0.0,808.0,0.0,0.0,0,4,182,2,1,3898.0,0.0,974.5,3090.0
5977_01,1,0,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,2,230,2,0,0.0,0.0,0.0,0.0
5977_02,1,0,3,57.0,0,200.0,9.0,0.0,311.14,24133.0,0,2,230,2,-1,520.14,0.0,130.035,311.14
5977_03,1,0,1,28.82,0,0.0,0.0,0.0,0.0,0.0,1,2,230,2,0,0.0,0.0,0.0,0.0
5977_04,1,0,1,46.0,0,0.0,3259.0,761.0,4423.0,0.0,0,2,230,2,0,8443.0,0.0,2110.75,4423.0
5980_01,1,0,3,19.0,0,0.0,458.08,0.0,2.0,9.0,1,3,223,2,1,460.08,0.0,115.02,458.08
5981_01,3,0,1,27.0,0,441.0,0.0,397.0,471.0,0.0,0,6,1140,2,1,1309.0,0.0,327.25,471.0
5981_02,2,0,1,2.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1140,2,0,0.0,0.0,0.0,0.0
5981_03,3,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1140,2,1,0.0,0.0,0.0,0.0
5983_01,3,0,1,25.0,1,1442.0,0.0,0.0,0.0,13.0,0,6,1233,1,1,1442.0,0.0,360.5,1442.0
5983_02,3,1,1,47.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1233,1,1,0.0,0.0,0.0,0.0
5984_01,3,0,2,38.0,0,1208.0,0.0,13.0,38.0,0.0,1,4,187,1,1,1259.0,0.0,314.75,1208.0
5984_02,3,0,1,24.0,0,555.0,0.0,618.0,0.0,0.0,0,5,381,1,0,1173.0,0.0,293.25,618.0
5985_01,2,0,1,24.0,0,276.0,0.0,0.0,0.0,489.0,1,6,1234,1,0,276.0,0.0,69.0,276.0
5986_01,1,0,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,4,188,1,1,0.0,0.0,0.0,0.0
5987_01,2,0,1,29.0,0,0.0,5.0,6.0,0.0,304.86,1,7,973,2,0,11.0,0.0,2.75,6.0
5988_01,3,0,3,44.0,0,2956.0,0.0,10.0,12.0,692.0,0,6,1235,1,1,2978.0,0.0,744.5,2956.0
5989_01,2,0,1,20.0,0,0.0,0.0,174.73,703.0,0.0,0,6,1141,2,1,877.73,0.0,219.4325,703.0
5990_01,2,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,7,974,2,1,0.0,0.0,0.0,0.0
5991_01,1,0,3,26.0,0,0.0,9641.0,51.0,224.0,2428.0,1,3,224,2,1,9916.0,0.0,2479.0,9641.0
5992_01,2,1,2,20.0,0,0.0,0.0,0.0,0.0,0.0,1,7,975,2,1,0.0,0.0,0.0,0.0
5993_01,3,1,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,5,394,2,1,0.0,0.0,0.0,0.0
5994_01,2,0,3,23.0,0,94.0,132.0,0.0,967.0,5.0,0,6,1236,1,0,1193.0,0.0,298.25,967.0
5995_01,2,1,2,33.0,0,0.0,0.0,0.0,0.0,0.0,1,7,967,1,0,0.0,0.0,0.0,0.0
5998_01,2,0,1,30.0,0,477.0,0.0,8.0,0.0,323.0,1,7,977,2,0,485.0,0.0,121.25,477.0
5999_01,2,0,1,32.0,0,0.0,104.0,2.0,0.0,801.0,1,7,968,1,0,106.0,0.0,26.5,104.0
6000_01,3,0,1,19.0,0,781.0,0.0,295.0,613.0,0.0,0,6,427,2,1,1689.0,0.0,422.25,781.0
6000_02,3,0,1,41.0,0,1.0,0.0,808.0,0.0,0.0,0,4,189,1,1,809.0,0.0,202.25,808.0
6001_01,2,1,1,50.0,0,0.0,0.0,0.0,0.0,0.0,0,7,969,1,1,0.0,0.0,0.0,0.0
6003_01,2,0,1,36.0,0,9.0,247.0,0.0,482.0,16.0,0,7,970,1,1,738.0,0.0,184.5,482.0
6004_01,3,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1143,2,1,0.0,0.0,0.0,0.0
6006_01,1,0,3,45.0,1,1017.0,3863.0,0.0,601.0,3999.0,0,4,190,1,1,5481.0,0.0,1370.25,3863.0
6006_02,1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,1,4,190,1,1,0.0,0.0,0.0,0.0
6007_01,2,1,1,44.0,0,0.0,0.0,174.73,0.0,0.0,1,7,971,1,1,174.73,0.0,43.6825,174.73
6008_01,2,0,2,24.0,0,0.0,73.0,617.0,0.0,0.0,1,6,1238,1,0,690.0,0.0,172.5,617.0
6010_01,2,1,3,15.0,0,0.0,0.0,0.0,0.0,0.0,1,7,979,2,1,0.0,0.0,0.0,0.0
6011_01,2,0,1,58.0,0,0.0,0.0,0.0,1989.0,18.0,0,6,1239,1,1,1989.0,0.0,497.25,1989.0
6014_01,2,0,1,13.0,0,28.0,396.0,367.0,0.0,0.0,0,5,395,2,0,791.0,0.0,197.75,396.0
6015_01,1,1,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,2,231,2,1,0.0,0.0,0.0,0.0
6015_02,1,0,3,25.0,0,140.0,4451.0,0.0,0.0,2050.0,1,2,231,2,0,4591.0,0.0,1147.75,4451.0
6016_01,2,0,1,24.0,0,718.0,0.0,265.0,302.0,384.0,0,5,383,1,1,1285.0,0.0,321.25,718.0
6016_02,2,0,1,20.0,0,3.0,0.0,0.0,806.0,0.0,0,7,973,1,0,809.0,0.0,202.25,806.0
6017_01,3,1,1,34.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1144,2,0,0.0,0.0,0.0,0.0
6017_02,3,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1144,2,1,0.0,0.0,0.0,0.0
6019_01,2,0,1,28.82,0,0.0,839.0,0.0,36.0,5.0,1,6,1145,2,1,875.0,0.0,218.75,839.0
6020_01,2,1,3,39.0,0,0.0,0.0,0.0,0.0,0.0,0,7,974,1,1,0.0,0.0,0.0,0.0
6020_02,2,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,7,974,1,0,0.0,0.0,0.0,0.0
6020_03,2,0,1,10.0,0,0.0,0.0,0.0,0.0,0.0,0,7,974,1,0,0.0,0.0,0.0,0.0
6020_04,2,1,1,9.0,0,0.0,0.0,0.0,0.0,0.0,0,7,974,1,1,0.0,0.0,0.0,0.0
6020_05,2,0,3,34.0,0,0.0,968.0,273.0,311.14,283.0,0,6,1242,1,0,1552.1399999999999,0.0,388.03499999999997,968.0
6020_06,2,0,1,11.0,0,0.0,0.0,0.0,0.0,0.0,0,7,974,1,0,0.0,0.0,0.0,0.0
6020_07,2,1,1,0.0,0,0.0,0.0,0.0,0.0,304.86,0,7,974,1,0,0.0,0.0,0.0,0.0
6022_01,2,0,1,24.0,0,0.0,0.0,0.0,14.0,631.0,0,6,1243,1,-1,14.0,0.0,3.5,14.0
6024_01,2,1,2,16.0,0,0.0,458.08,0.0,0.0,0.0,1,7,975,1,0,458.08,0.0,114.52,458.08
6025_01,2,0,1,42.0,0,0.0,420.0,0.0,1.0,175.0,0,6,1245,1,1,421.0,0.0,105.25,420.0
6026_01,3,0,1,41.0,0,982.0,64.0,380.0,0.0,0.0,1,6,1246,1,1,1426.0,0.0,356.5,982.0
6027_01,1,0,1,36.0,0,0.0,1828.0,9058.0,1.0,2.0,1,2,232,2,1,10887.0,0.0,2721.75,9058.0
6028_01,1,0,3,27.0,0,0.0,1801.0,0.0,304.0,1393.0,0,1,57,1,0,2105.0,0.0,526.25,1801.0
6028_02,1,0,1,32.0,1,0.0,792.0,0.0,1.0,1335.0,0,1,57,1,1,793.0,0.0,198.25,792.0
6028_03,1,0,3,11.0,0,0.0,0.0,0.0,0.0,0.0,1,1,57,1,1,0.0,0.0,0.0,0.0
6028_04,1,0,1,26.0,1,0.0,3638.0,0.0,1043.0,0.0,1,6,427,2,1,4681.0,0.0,1170.25,3638.0
6028_05,1,0,1,28.0,0,0.0,6921.0,0.0,29.0,45.0,1,1,57,1,1,6950.0,0.0,1737.5,6921.0
6029_01,2,0,1,25.0,0,0.0,30.0,20.0,0.0,941.0,0,5,396,2,0,50.0,0.0,12.5,30.0
6030_01,2,0,1,5.0,0,0.0,0.0,0.0,0.0,0.0,1,7,981,2,1,0.0,0.0,0.0,0.0
6030_02,2,1,1,28.82,0,0.0,0.0,0.0,0.0,0.0,1,7,981,2,1,0.0,0.0,0.0,0.0
6030_03,2,0,1,13.0,0,852.0,147.0,7.0,0.0,1.0,1,7,981,2,0,1006.0,0.0,251.5,852.0
6030_04,2,0,1,30.0,0,0.0,0.0,47.0,703.0,4.0,1,7,981,2,0,750.0,0.0,187.5,703.0
6030_05,2,1,1,15.0,0,0.0,0.0,174.73,0.0,0.0,1,7,981,2,0,174.73,0.0,43.6825,174.73
6030_06,2,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,981,2,0,0.0,0.0,0.0,0.0
6030_07,2,0,1,49.0,0,0.0,458.08,0.0,0.0,0.0,1,7,981,2,0,458.08,0.0,114.52,458.08
6031_01,2,0,1,52.0,0,0.0,645.0,0.0,0.0,395.0,1,6,1146,2,0,645.0,0.0,161.25,645.0
6032_01,2,1,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,7,982,2,0,0.0,0.0,0.0,0.0
6032_02,2,0,1,40.0,0,521.0,4.0,53.0,70.0,141.0,0,5,397,2,0,648.0,4.0,162.0,521.0
6032_03,2,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,982,2,0,0.0,0.0,0.0,0.0
6033_01,3,0,1,32.0,0,158.0,0.0,139.0,752.0,0.0,0,5,384,1,1,1049.0,0.0,262.25,752.0
6033_02,3,1,3,15.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1247,1,1,0.0,0.0,0.0,0.0
6034_01,3,0,2,26.0,0,2042.0,0.0,2387.0,10.0,0.0,1,5,385,1,1,4439.0,0.0,1109.75,2387.0
6034_02,3,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,0,5,385,1,1,0.0,0.0,0.0,0.0
6034_03,3,0,1,8.0,0,0.0,0.0,0.0,0.0,0.0,1,5,385,1,1,0.0,0.0,0.0,0.0
6035_01,2,0,1,18.0,0,0.0,0.0,0.0,1.0,827.0,1,5,386,1,0,1.0,0.0,0.25,1.0
6035_02,2,0,1,3.0,0,0.0,0.0,0.0,0.0,0.0,0,7,976,1,1,0.0,0.0,0.0,0.0
6036_01,1,0,1,44.0,0,0.0,1289.0,1224.0,514.0,1674.0,1,3,225,2,1,3027.0,0.0,756.75,1289.0
6036_02,2,0,1,15.0,0,0.0,677.0,0.0,179.0,3186.0,1,3,225,2,0,856.0,0.0,214.0,677.0
6036_03,1,0,1,27.0,0,0.0,1857.0,0.0,778.0,587.0,1,3,225,2,1,2635.0,0.0,658.75,1857.0
6038_01,3,0,1,22.0,0,2413.0,0.0,53.0,1.0,0.0,0,6,1147,2,1,2467.0,0.0,616.75,2413.0
6039_01,2,0,1,2.0,0,0.0,0.0,0.0,0.0,0.0,1,7,983,2,-1,0.0,0.0,0.0,0.0
6039_02,2,0,1,32.0,0,3.0,0.0,0.0,0.0,757.0,0,6,1148,2,0,3.0,0.0,0.75,3.0
6040_01,2,0,1,16.0,0,805.0,4.0,0.0,0.0,0.0,1,7,984,2,0,809.0,0.0,202.25,805.0
6041_01,3,0,1,34.0,0,419.0,0.0,15.0,0.0,0.0,0,6,1248,1,1,434.0,0.0,108.5,419.0
6042_01,3,0,1,32.0,0,1946.0,0.0,653.0,0.0,0.0,0,6,1249,1,1,2599.0,0.0,649.75,1946.0
6043_01,2,0,1,28.0,0,0.0,292.0,1039.0,1.0,489.0,0,7,978,1,1,1332.0,0.0,333.0,1039.0
6045_01,1,0,1,27.0,0,0.0,21.0,0.0,8126.0,4.0,0,2,233,2,1,8147.0,0.0,2036.75,8126.0
6047_01,2,0,2,35.0,0,508.0,0.0,0.0,57.0,243.0,1,7,985,2,0,565.0,0.0,141.25,508.0
6048_01,3,1,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,6,427,2,0,0.0,0.0,0.0,0.0
6049_01,2,0,1,24.0,0,178.0,0.0,235.0,0.0,396.0,1,7,986,2,-1,413.0,0.0,103.25,235.0
6052_01,2,1,1,61.0,0,0.0,0.0,0.0,0.0,0.0,0,7,980,1,1,0.0,0.0,0.0,0.0
6054_01,3,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1151,2,1,0.0,0.0,0.0,0.0
6055_01,1,0,2,29.0,1,3.0,1849.0,0.0,3104.0,1652.0,0,3,185,1,1,4956.0,0.0,1239.0,3104.0
6055_02,1,1,1,41.0,0,0.0,0.0,0.0,0.0,0.0,1,3,185,1,1,0.0,0.0,0.0,0.0
6055_03,1,0,1,20.0,0,1883.0,0.0,174.73,8810.0,0.0,0,3,185,1,1,10867.73,0.0,2716.9325,8810.0
6058_01,3,0,3,18.0,0,2904.0,5.0,50.0,0.0,9.0,0,6,1253,1,1,2959.0,0.0,739.75,2904.0
6059_01,2,0,1,28.0,0,8.0,0.0,3949.0,0.0,9.0,1,7,982,1,0,3957.0,0.0,989.25,3949.0
6061_01,2,0,1,18.0,0,33.0,0.0,455.0,167.0,48.0,1,6,1153,2,1,655.0,0.0,163.75,455.0
6062_01,3,0,1,33.0,0,301.0,0.0,501.0,0.0,1013.0,0,6,1254,1,1,802.0,0.0,200.5,501.0
6062_02,3,0,1,35.0,0,0.0,0.0,0.0,0.0,0.0,0,5,388,1,0,0.0,0.0,0.0,0.0
6064_01,1,0,3,68.0,0,125.0,13437.0,0.0,22408.0,17.0,0,3,186,1,1,35970.0,0.0,8992.5,22408.0
6065_01,2,0,1,19.0,0,3.0,785.0,0.0,0.0,0.0,1,5,398,2,0,788.0,0.0,197.0,785.0
6066_01,1,0,1,33.0,0,0.0,357.0,2366.0,1612.0,2137.0,0,3,226,2,1,4335.0,0.0,1083.75,2366.0
6066_02,1,0,3,55.0,0,8142.0,8.0,0.0,1481.0,0.0,0,3,226,2,1,9631.0,0.0,2407.75,8142.0
6066_03,1,0,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,3,226,2,1,0.0,0.0,0.0,0.0
6067_01,2,0,1,23.0,0,0.0,0.0,0.0,44.0,1721.0,0,7,984,1,0,44.0,0.0,11.0,44.0
6068_01,2,0,1,23.0,0,0.0,723.0,1.0,0.0,0.0,1,6,1154,2,1,724.0,0.0,181.0,723.0
6069_01,3,0,3,15.0,0,3811.0,0.0,109.0,236.0,0.0,0,4,185,2,1,4156.0,0.0,1039.0,3811.0
6070_01,3,0,1,49.0,0,2209.0,42.0,109.0,23.0,0.0,0,4,186,2,1,2383.0,23.0,595.75,2209.0
6071_01,2,0,1,33.0,0,41.0,417.0,0.0,42.0,308.0,1,7,987,2,0,500.0,0.0,125.0,417.0
6073_01,3,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1156,2,1,0.0,0.0,0.0,0.0
6075_01,1,1,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,206,1,1,0.0,0.0,0.0,0.0
6076_01,2,0,1,18.0,0,14.0,2.0,144.0,610.0,0.0,1,7,988,2,1,770.0,2.0,192.5,610.0
6077_01,2,1,1,17.0,0,0.0,458.08,0.0,0.0,0.0,1,7,985,1,0,458.08,0.0,114.52,458.08
6080_01,2,0,1,39.0,0,657.0,225.0,0.0,311.14,0.0,1,7,989,2,0,1193.1399999999999,0.0,298.28499999999997,657.0
6082_01,2,0,1,8.0,0,0.0,0.0,0.0,0.0,0.0,0,7,987,1,0,0.0,0.0,0.0,0.0
